1524700800.0,24072.280169304653,24322.34
1524787200.0,24302.43818648022,24311.19
1525046400.0,24300.28358543442,24163.15
1525132800.0,24158.399562017643,24099.05
1525219200.0,24091.9465430319,23924.98
1525305600.0,23923.314054879826,23930.15
1525392000.0,23922.168419087375,24262.51
1525651200.0,24240.2043843444,24357.32
1525737600.0,24342.577499447343,24360.21
1525824000.0,24348.71403443253,24542.54
1525910400.0,24523.16380525114,24739.53
1525996800.0,24717.943299556115,24831.17
1526256000.0,24812.59671773242,24899.41
1526342400.0,24881.09748847,24706.41
1526428800.0,24699.024623232006,24768.93
1526515200.0,24752.040483051176,24713.98
1526601600.0,24701.744640758043,24715.09
1526860800.0,24700.983959718644,25013.29
1526947200.0,24986.144918906888,24834.41
1527033600.0,24825.663327082704,24886.81
1527120000.0,24869.501165976868,24811.76
1527206400.0,24799.633235261444,24753.09
1527552000.0,24741.0517447704,24361.45
1527638400.0,24364.6094628352,24667.78
1527724800.0,24643.721969986018,24415.84
1527811200.0,24413.679784728683,24635.21
1528070400.0,24614.647550033755,24813.69
1528156800.0,24793.034586106023,24799.98
1528243200.0,24786.24556815599,25146.39
1528329600.0,25116.974647760726,25241.41
1528416000.0,25220.042946444453,25316.53
1528675200.0,25295.31461806737,25322.31
1528761600.0,25303.521154126585,25320.73
1528848000.0,25302.251320478423,25201.2
1528934400.0,25187.9601438737,25175.31
1529020800.0,25159.03984700755,25090.48
1529280000.0,25077.14158545852,24987.47
1529366400.0,24975.714260142413,24700.21
1529452800.0,24697.500830483943,24657.8
1529539200.0,24646.88469143428,24461.7
1529625600.0,24457.954394266133,24580.89
1529884800.0,24565.11326886872,24252.8
1529971200.0,24255.684839046957,24283.11
1530057600.0,24273.153533637305,24117.59
1530144000.0,24116.017290596657,24216.05
1530230400.0,24204.359465545855,24271.41
1530489600.0,24260.8612715816,24307.18
1530576000.0,24297.043438111723,24174.82
1530748800.0,24171.838172216016,24356.74
1530835200.0,24341.136525550493,24456.48
1531094400.0,24443.00337740893,24776.59
1531180800.0,24752.581486482297,24919.66
1531267200.0,24900.660961258844,24700.45
1531353600.0,24696.164128603312,24924.89
1531440000.0,24903.056121858433,25019.41
1531699200.0,25001.42883840877,25064.36
1531785600.0,25047.76529297067,25119.89
1531872000.0,25102.472050657587,25199.29
1531958400.0,25180.3712727168,25064.5
1532044800.0,25054.340946388736,25058.12
1532304000.0,25043.610118082048,25044.29
1532390400.0,25030.201151092293,25241.94
1532476800.0,25218.708743327144,25414.1
1532563200.0,25390.2894172908,25527.07
1532649600.0,25504.386381559336,25451.06
1532908800.0,25435.80668636203,25306.83
1532995200.0,25295.282667600597,25415.19
1533081600.0,25393.838618037425,25333.82
1533168000.0,25319.8978858665,25326.16
1533254400.0,25309.74865154916,25462.58
1533513600.0,25440.010926531,25502.18
1533600000.0,25482.707145609704,25628.91
1533686400.0,25605.29413116559,25583.75
1533772800.0,25566.617257963077,25509.23
1533859200.0,25493.82287865847,25313.14
1534118400.0,25303.846743710055,25187.7
1534204800.0,25177.06068911858,25299.92
1534291200.0,25279.968090184575,25162.41
1534377600.0,25152.492330818826,25558.73
1534464000.0,25526.57975350872,25669.32
1534723200.0,25646.364142638857,25758.69
1534809600.0,25735.732428390063,25822.29
1534896000.0,25799.717393426523,25733.6
1534982400.0,25717.203502935252,25656.98
1535068800.0,25640.8696639368,25790.35
1535328000.0,25765.78937977738,26049.64
1535414400.0,26018.40590342692,26064.02
1535500800.0,26041.315141585674,26124.57
1535587200.0,26099.745351668073,25986.92
1535673600.0,25970.31748149047,25964.82
1536019200.0,25944.494680698263,25952.48
1536105600.0,25931.95699370376,25974.99
1536192000.0,25953.079994890788,25995.87
1536278400.0,25973.871058595116,25916.54
1536537600.0,25898.876734215075,25857.07
1536624000.0,25839.26798559149,25971.06
1536710400.0,25946.18902437146,25998.92
1536796800.0,25976.87227788863,26145.99
1536883200.0,26118.491542421263,26154.67
1537142400.0,26132.07700658914,26062.12
1537228800.0,26043.940250092845,26246.96
1537315200.0,26217.431091159797,26405.76
1537401600.0,26375.788578089072,26656.98
1537488000.0,26621.584917195698,26743.5
1537747200.0,26713.25187700103,26562.05
1537833600.0,26542.864295292595,26492.21
1537920000.0,26469.7480334244,26385.28
1538006400.0,26365.10061522018,26439.93
1538092800.0,26413.621416866932,26458.31
1538352000.0,26433.227995859204,26651.21
1538438400.0,26618.327972238043,26773.94
1538524800.0,26742.485514938613,26828.39
1538611200.0,26798.8968526453,26627.48
1538697600.0,26608.776613239657,26447.05
1539043200.0,26429.361333306722,26430.57
1539129600.0,26407.294095382167,25598.74
1539216000.0,25611.506837354005,25052.83
1539302400.0,25060.37211581233,25339.99
1539561600.0,25315.80354379104,25250.55
1539648000.0,25240.43972024618,25798.42
1539734400.0,25761.103282427193,25706.68
1539820800.0,25692.71500684353,25379.45
1539907200.0,25376.6861220115,25444.34
1540166400.0,25427.318742246676,25317.41
1540252800.0,25308.292111647846,25191.43
1540339200.0,25183.423548932493,24583.42
1540425600.0,24597.758973070355,24984.55
1540512000.0,24959.887939408338,24688.31
1540771200.0,24690.904716055935,24442.92
1540857600.0,24445.920000310653,24874.64
1540944000.0,24850.054167380888,25115.76
1541030400.0,25095.79878276729,25380.74
1541116800.0,25357.646774380875,25270.83
1541376000.0,25262.00729759985,25461.7
1541462400.0,25440.65202957195,25635.01
1541548800.0,25613.09353611663,26180.3
1541635200.0,26140.536748806393,26191.22
1541721600.0,26170.202509409755,25989.3
1542067200.0,25977.696700435154,25286.49
1542153600.0,25298.729271017837,25080.5
1542240000.0,25077.10446568851,25289.27
1542326400.0,25269.480866098653,25413.22
1542585600.0,25395.43777011519,25017.44
1542672000.0,25021.46397412783,24465.64
1542758400.0,24480.04291315843,24464.69
1542931200.0,24459.791397103203,24285.95
1543190400.0,24288.99110726694,24640.24
1543276800.0,24621.446201348852,24748.73
1543363200.0,24737.669362274617,25366.43
1543449600.0,25332.056834419585,25338.84
1543536000.0,25327.454444136976,25538.46
1543795200.0,25517.435731069083,25826.43
1543881600.0,25799.802194881682,25027.07
1544054400.0,25045.80772514672,24947.67
1544140800.0,24941.807665011824,24388.95
1544400000.0,24404.97892988854,24423.26
1544486400.0,24418.155823187637,24370.24
1544572800.0,24368.712385555642,24527.27
1544659200.0,24517.00742245553,24597.38
1544745600.0,24589.597022514303,24100.51
1545004800.0,24117.159271566867,23592.98
1545091200.0,23614.50377646804,23675.64
1545177600.0,23675.705525863737,23323.66
1545264000.0,23342.152330320638,22859.6
1545350400.0,22886.15362734914,22445.37
1545609600.0,22473.923766566168,21792.2
1545782400.0,21834.979163538803,22878.45
1545868800.0,22850.506124624077,23138.82
1545955200.0,23137.68701293363,23062.4
1546214400.0,23073.90235903952,23327.46
1546387200.0,23324.689870336868,23346.24
1546473600.0,23352.008634898833,22686.22
1546560000.0,22721.71566056406,23433.16
1546819200.0,23412.689594651176,23531.35
1546905600.0,23532.883129160273,23787.45
1546992000.0,23781.211969955148,23879.12
1547078400.0,23877.899597144013,24001.92
1547164800.0,23998.56177552361,23995.95
1547424000.0,23997.287511589566,23909.84
1547510400.0,23914.791978403224,24065.59
1547596800.0,24060.69887431277,24207.16
1547683200.0,24201.560490343643,24370.1
1547769600.0,24362.353220431785,24706.35
1548115200.0,24689.69730243249,24404.48
1548201600.0,24412.974014770243,24575.62
1548288000.0,24566.001432045392,24553.24
1548374400.0,24550.665441731002,24737.2
1548633600.0,24725.8588239501,24528.22
1548720000.0,24532.58097714849,24579.96
1548806400.0,24574.7286244803,25014.86
1548892800.0,24992.358939623497,24999.67
1548979200.0,24993.178439362615,25063.89
1549238400.0,25054.151220853797,25239.37
1549324800.0,25224.210470981554,25411.52
1549411200.0,25395.001422048685,25390.3
1549497600.0,25380.80995474285,25169.53
1549584000.0,25169.0403655521,25106.33
1549843200.0,25100.962946407122,25053.11
1549929600.0,25047.896926414927,25425.76
1550016000.0,25402.321565443326,25543.27
1550102400.0,25527.81409910286,25439.39
1550188800.0,25432.675386354524,25883.25
1550534400.0,25853.507183994006,25891.32
1550620800.0,25876.87896918487,25954.44
1550707200.0,25937.54409697375,25850.63
1550793600.0,25840.558320380638,26031.81
1551052800.0,26010.22844883402,26091.95
1551139200.0,26074.136386582515,26057.98
1551225600.0,26043.814053476894,25985.16
1551312000.0,25973.03868138888,25916.0
1551398400.0,25904.395203615655,26026.32
1551657600.0,26007.54121792961,25819.65
1551744000.0,25813.88038014799,25806.63
1551830400.0,25794.197579037962,25673.46
1551916800.0,25666.46374063388,25473.23
1552003200.0,25470.391242281476,25450.24
1552262400.0,25441.478117168474,25650.88
1552348800.0,25632.521863192407,25554.66
1552435200.0,25547.63159596363,25702.89
1552521600.0,25685.99346406485,25709.94
1552608000.0,25697.986885481223,25848.87
1552867200.0,25831.166411271897,25914.1
1552953600.0,25898.45370327005,25887.38
1553040000.0,25875.241619170047,25745.67
1553126400.0,25738.861282246125,25962.51
1553212800.0,25941.214763777316,25502.32
1553472000.0,25509.007191144385,25516.83
1553558400.0,25506.72219700786,25657.73
1553644800.0,25641.973042615562,25625.59
1553731200.0,25616.242168691417,25717.46
1553817600.0,25702.977828524545,25928.68
1554076800.0,25908.25272598795,26258.42
1554163200.0,26230.960273427256,26179.13
1554249600.0,26166.79842541347,26218.13
1554336000.0,26201.33019464861,26384.63
1554422400.0,26361.9169092415,26424.99
1554681600.0,26406.47277143884,26341.02
1554768000.0,26327.653470725956,26150.58
1554854400.0,26142.671739283396,26157.16
1554940800.0,26142.29802851957,26143.05
1555027200.0,26129.07743908164,26412.3
1555286400.0,26386.100633391186,26384.77
1555372800.0,26369.293642181226,26452.66
1555459200.0,26433.266212026323,26449.54
1555545600.0,26432.709762441656,26559.54
1555891200.0,26537.91107654243,26511.05
1555977600.0,26495.46193378508,26656.39
1556064000.0,26632.740528936796,26597.05
1556150400.0,26581.162204179444,26462.08
1556236800.0,26450.077531383547,26543.33
1556496000.0,26523.116242052183,26554.39
1556582400.0,26536.5862689204,26592.91
1556668800.0,26573.838567618885,26430.14
1556755200.0,26419.62028462887,26307.79
1556841600.0,26296.960857639184,26504.95
1557100800.0,26481.255733674057,26438.48
1557187200.0,26424.68454605735,25965.09
1557273600.0,25969.81329570032,25967.33
1557360000.0,25955.333450239134,25828.36
1557446400.0,25822.59170607219,25942.37
1557705600.0,25926.808812267205,25324.99
1557792000.0,25340.631598640804,25532.05
1557878400.0,25516.896386166307,25648.02
1557964800.0,25635.089536629923,25862.68
1558051200.0,25844.42666254732,25764.0
1558310400.0,25757.75250819476,25679.9
1558396800.0,25673.91610491746,25877.33
1558483200.0,25859.740570538062,25776.61
1558569600.0,25770.435261535884,25490.47
1558656000.0,25493.373157382688,25585.69
1559001600.0,25574.485043677803,25347.77
1559088000.0,25350.417268465437,25126.41
1559174400.0,25130.45795149441,25169.88
1559260800.0,25164.263676039875,24815.04
1559520000.0,24826.67172520533,24819.78
1559606400.0,24818.753701913633,25332.18
1559692800.0,25308.82149518537,25539.57
1559779200.0,25525.15874804447,25720.66
1559865600.0,25705.61941514438,25983.94
1560124800.0,25963.804272566344,26062.68
1560211200.0,26048.383249012488,26048.51
1560297600.0,26037.64461023355,26004.83
1560384000.0,25995.424370302833,26106.77
1560470400.0,26091.38104040019,26089.61
1560729600.0,26078.6748692334,26112.53
1560816000.0,26100.020221984374,26465.54
1560902400.0,26438.348031967238,26504.0
1560988800.0,26487.576196471477,26753.17
1561075200.0,26727.177931456466,26719.13
1561334400.0,26703.515199852824,26727.54
1561420800.0,26710.39472128542,26548.22
1561507200.0,26539.294765940824,26536.82
1561593600.0,26522.123161295218,26526.58
1561680000.0,26511.969645680438,26599.96
1561939200.0,26581.873744299835,26717.43
1562025600.0,26696.796720333918,26786.68
1562112000.0,26767.172027617235,26966.0
1562284800.0,26941.116670122436,26922.12
1562544000.0,26905.58869681363,26806.14
1562630400.0,26793.202846959277,26783.49
1562716800.0,26767.50497356515,26860.2
1562803200.0,26840.081351055698,27088.08
1562889600.0,27060.67547718814,27332.03
1563148800.0,27302.027044151557,27359.16
1563235200.0,27336.585699227857,27335.63
1563321600.0,27315.08257341172,27219.85
1563408000.0,27203.60404407419,27222.97
1563494400.0,27202.549797201602,27154.2
1563753600.0,27137.026050078002,27171.9
1563840000.0,27151.56483106006,27349.19
1563926400.0,27321.717434424743,27269.97
1564012800.0,27252.25778933185,27140.98
1564099200.0,27126.19052768492,27192.45
1564358400.0,27170.969453242837,27221.35
1564444800.0,27200.44688569847,27198.02
1564531200.0,27179.197249851593,26864.27
1564617600.0,26859.342475660796,26583.42
1564704000.0,26579.137377624626,26485.01
1564963200.0,26475.28434201173,25717.74
1565049600.0,25738.33449949987,26029.52
1565136000.0,26009.43887900912,26007.07
1565222400.0,25998.98509165292,26378.19
1565308800.0,26353.02981974037,26287.44
1565568000.0,26279.4427198879,25897.71
1565654400.0,25903.69753687782,26279.91
1565740800.0,26255.410356337496,25479.42
1565827200.0,25503.614264751686,25579.39
1565913600.0,25571.055420975907,25886.01
1566172800.0,25867.81949203391,26135.79
1566259200.0,26117.44095352542,25962.44
1566345600.0,25960.542241534997,26202.73
1566432000.0,26184.200937212798,26252.24
1566518400.0,26240.026483705708,25628.9
1566777600.0,25645.9561990541,25898.83
1566864000.0,25882.11611709156,25777.9
1566950400.0,25776.040957012727,26036.1
1567036800.0,26018.666599088254,26362.25
1567123200.0,26339.595268337507,26403.28
1567468800.0,26390.447025971695,26118.02
1567555200.0,26119.214402969163,26355.47
1567641600.0,26336.219892020235,26728.15
1567728000.0,26700.901894331408,26797.46
1567987200.0,26780.38996091817,26835.51
1568073600.0,26819.242749661345,26909.43
1568160000.0,26891.28787056309,27137.04
1568246400.0,27111.525691634535,27182.45
1568332800.0,27162.985354149194,27219.52
1568592000.0,27200.134757166747,27076.82
1568678400.0,27065.052733537155,27110.8
1568764800.0,27092.553892418786,27147.08
1568851200.0,27128.471265621152,27094.79
1568937600.0,27079.795045597948,26935.07
1569196800.0,26925.37156599907,26949.99
1569283200.0,26934.052084237323,26807.77
1569369600.0,26798.64949042015,26970.71
1569456000.0,26949.455645099642,26891.12
1569542400.0,26879.13729651143,26820.25
1569801600.0,26808.69534476108,26916.83
1569888000.0,26898.57094080102,26573.04
1569974400.0,26573.33737921861,26078.62
1570060800.0,26088.6021705329,26201.04
1570147200.0,26188.27654394027,26573.72
1570406400.0,26548.98519193824,26478.02
1570492800.0,26470.646144981678,26164.04
1570579200.0,26167.145148570442,26346.01
1570665600.0,26330.100091616525,26496.67
1570752000.0,26480.57459520085,26816.59
1571011200.0,26791.837490110986,26787.36
1571097600.0,26775.188346241604,27024.8
1571184000.0,27001.193975600225,27001.98
1571270400.0,26987.770435526527,27025.88
1571356800.0,27009.853510588753,26770.2
1571616000.0,26766.371653890812,26827.64
1571702400.0,26812.325230979284,26788.1
1571788800.0,26776.582863556407,26833.95
1571875200.0,26819.062160573216,26805.53
1571961600.0,26793.54286300342,26958.06
1572220800.0,26938.476046088716,27090.72
1572307200.0,27070.706228268915,27071.42
1572393600.0,27056.960662031397,27186.69
1572480000.0,27166.518987134146,27046.23
1572566400.0,27036.330303692255,27347.36
1572825600.0,27319.385098740426,27462.11
1572912000.0,27439.722232083233,27492.63
1572998400.0,27472.97523837541,27492.56
1573084800.0,27474.019593242963,27674.8
1573171200.0,27648.27915996993,27681.24
